"User_ID","消费时间间隔","消费频率","用户类型"
"1014939","高","低","发展用户"
"1015060","高","低","发展用户"
"1015186","高","低","发展用户"
"1015193","高","低","发展用户"
"1015253","高","低","发展用户"
"1015460","高","低","发展用户"
"1015656","高","低","发展用户"
"1015742","高","低","发展用户"
"1015831","高","低","发展用户"
"1015982","高","低","发展用户"
"1016020","高","低","发展用户"
"1016185","高","低","发展用户"
"1016237","高","低","发展用户"
"1016247","高","低","发展用户"
"1016430","高","低","发展用户"
"1016711","高","低","发展用户"
"1017170","高","低","发展用户"
"1017269","高","低","发展用户"
"1017378","高","低","发展用户"
"1017850","高","低","发展用户"
"10230","高","低","发展用户"
"102481","高","低","发展用户"
"102495","高","低","发展用户"
"102569","高","低","发展用户"
"102697","高","低","发展用户"
"102731","高","低","发展用户"
"10297","高","低","发展用户"
"10299","高","低","发展用户"
"10321","高","低","发展用户"
"103373","高","低","发展用户"
"103446","高","低","发展用户"
"103448","高","低","发展用户"
"103458","高","低","发展用户"
"103469","高","低","发展用户"
"103810","高","低","发展用户"
"104013","高","低","发展用户"
"104065","高","低","发展用户"
"104191","高","低","发展用户"
"104935","高","低","发展用户"
"105140","高","低","发展用户"
"105488","高","低","发展用户"
"105775","高","低","发展用户"
"106549","高","低","发展用户"
"106640","高","低","发展用户"
"106703","高","低","发展用户"
"106789","高","低","发展用户"
"107239","高","低","发展用户"
"107345","高","低","发展用户"
"107472","高","低","发展用户"
"107817","高","低","发展用户"
"108092","高","低","发展用户"
"108428","高","低","发展用户"
"108526","高","低","发展用户"
"108629","高","低","发展用户"
"108666","高","低","发展用户"
"108988","高","低","发展用户"
"109117","高","低","发展用户"
"109732","高","低","发展用户"
"110092","高","低","发展用户"
"110536","高","低","发展用户"
"110707","高","低","发展用户"
"110725","高","低","发展用户"
"110934","高","低","发展用户"
"110976","高","低","发展用户"
"111262","高","低","发展用户"
"111306","高","低","发展用户"
"111616","高","低","发展用户"
"111867","高","低","发展用户"
"111908","高","低","发展用户"
"111910","高","低","发展用户"
"112526","高","低","发展用户"
"11255","高","低","发展用户"
"112890","高","低","发展用户"
"113069","高","低","发展用户"
"113143","高","低","发展用户"
"113334","高","低","发展用户"
"113956","高","低","发展用户"
"114010","高","低","发展用户"
"114219","高","低","发展用户"
"114394","高","低","发展用户"
"114744","高","低","发展用户"
"114912","高","低","发展用户"
"115238","高","低","发展用户"
"115250","高","低","发展用户"
"115563","高","低","发展用户"
"116364","高","低","发展用户"
"11682","高","低","发展用户"
"117041","高","低","发展用户"
"117092","高","低","发展用户"
"117782","高","低","发展用户"
"117886","高","低","发展用户"
"117902","高","低","发展用户"
"117965","高","低","发展用户"
"117972","高","低","发展用户"
"118231","高","低","发展用户"
"118796","高","低","发展用户"
"118965","高","低","发展用户"
"119534","高","低","发展用户"
"119883","高","低","发展用户"
"120305","高","低","发展用户"
"12037","高","低","发展用户"
"120514","高","低","发展用户"
"120745","高","低","发展用户"
"120851","高","低","发展用户"
"120922","高","低","发展用户"
"121085","高","低","发展用户"
"12146","高","低","发展用户"
"121551","高","低","发展用户"
"121601","高","低","发展用户"
"121975","高","低","发展用户"
"122","高","低","发展用户"
"122503","高","低","发展用户"
"122864","高","低","发展用户"
"122910","高","低","发展用户"
"123020","高","低","发展用户"
"123028","高","低","发展用户"
"123256","高","低","发展用户"
"123530","高","低","发展用户"
"123635","高","低","发展用户"
"12378","高","低","发展用户"
"123803","高","低","发展用户"
"123809","高","低","发展用户"
"123897","高","低","发展用户"
"123971","高","低","发展用户"
"123992","高","低","发展用户"
"124065","高","低","发展用户"
"124093","高","低","发展用户"
"124152","高","低","发展用户"
"124397","高","低","发展用户"
"124660","高","低","发展用户"
"125164","高","低","发展用户"
"125216","高","低","发展用户"
"125903","高","低","发展用户"
"125987","高","低","发展用户"
"126196","高","低","发展用户"
"126336","高","低","发展用户"
"126544","高","低","发展用户"
"126603","高","低","发展用户"
"126651","高","低","发展用户"
"126704","高","低","发展用户"
"126923","高","低","发展用户"
"126969","高","低","发展用户"
"127014","高","低","发展用户"
"127141","高","低","发展用户"
"127407","高","低","发展用户"
"127611","高","低","发展用户"
"127820","高","低","发展用户"
"1281","高","低","发展用户"
"128528","高","低","发展用户"
"112899","高","低","发展用户"
"113297","高","低","发展用户"
"1133","高","低","发展用户"
"11343","高","低","发展用户"
"113556","高","低","发展用户"
"113593","高","低","发展用户"
"113717","高","低","发展用户"
"113848","高","低","发展用户"
"114367","高","低","发展用户"
"114438","高","低","发展用户"
"114669","高","低","发展用户"
"115326","高","低","发展用户"
"115333","高","低","发展用户"
"115596","高","低","发展用户"
"115874","高","低","发展用户"
"115967","高","低","发展用户"
"116143","高","低","发展用户"
"116167","高","低","发展用户"
"116617","高","低","发展用户"
"117016","高","低","发展用户"
"117336","高","低","发展用户"
"117356","高","低","发展用户"
"117367","高","低","发展用户"
"117652","高","低","发展用户"
"117671","高","低","发展用户"
"118469","高","低","发展用户"
"118587","高","低","发展用户"
"118611","高","低","发展用户"
"118859","高","低","发展用户"
"119032","高","低","发展用户"
"119316","高","低","发展用户"
"119318","高","低","发展用户"
"119457","高","低","发展用户"
"119481","高","低","发展用户"
"119508","高","低","发展用户"
"119735","高","低","发展用户"
"119767","高","低","发展用户"
"119991","高","低","发展用户"
"12004","高","低","发展用户"
"120093","高","低","发展用户"
"12026","高","低","发展用户"
"120304","高","低","发展用户"
"12078","高","低","发展用户"
"120938","高","低","发展用户"
"121129","高","低","发展用户"
"121206","高","低","发展用户"
"121605","高","低","发展用户"
"121798","高","低","发展用户"
"121808","高","低","发展用户"
"121843","高","低","发展用户"
"122005","高","低","发展用户"
"12230","高","低","发展用户"
"122512","高","低","发展用户"
"122670","高","低","发展用户"
"122735","高","低","发展用户"
"122774","高","低","发展用户"
"122855","高","低","发展用户"
"122860","高","低","发展用户"
"122869","高","低","发展用户"
"122939","高","低","发展用户"
"123003","高","低","发展用户"
"123076","高","低","发展用户"
"123134","高","低","发展用户"
"123340","高","低","发展用户"
"123403","高","低","发展用户"
"123519","高","低","发展用户"
"12356","高","低","发展用户"
"123888","高","低","发展用户"
"12389","高","低","发展用户"
"123905","高","低","发展用户"
"123968","高","低","发展用户"
"12403","高","低","发展用户"
"124046","高","低","发展用户"
"124171","高","低","发展用户"
"12455","高","低","发展用户"
"12466","高","低","发展用户"
"124809","高","低","发展用户"
"125082","高","低","发展用户"
"125457","高","低","发展用户"
"126021","高","低","发展用户"
"126238","高","低","发展用户"
"126470","高","低","发展用户"
"126526","高","低","发展用户"
"126533","高","低","发展用户"
"126768","高","低","发展用户"
"126955","高","低","发展用户"
"127030","高","低","发展用户"
"127194","高","低","发展用户"
"127500","高","低","发展用户"
"127548","高","低","发展用户"
"127564","高","低","发展用户"
"127687","高","低","发展用户"
"127699","高","低","发展用户"
"127858","高","低","发展用户"
"127876","高","低","发展用户"
"12851","高","低","发展用户"
"128516","高","低","发展用户"
"128553","高","低","发展用户"
"128591","高","低","发展用户"
"100009","高","低","发展用户"
"1000165","高","低","发展用户"
"100088","高","低","发展用户"
"1001005","高","低","发展用户"
"1001104","高","低","发展用户"
"1001270","高","低","发展用户"
"100128","高","低","发展用户"
"1001352","高","低","发展用户"
"1001381","高","低","发展用户"
"100141","高","低","发展用户"
"1001578","高","低","发展用户"
"1001667","高","低","发展用户"
"1001850","高","低","发展用户"
"1001870","高","低","发展用户"
"1002254","高","低","发展用户"
"1002350","高","低","发展用户"
"1002597","高","低","发展用户"
"100264","高","低","发展用户"
"1002696","高","低","发展用户"
"1002931","高","低","发展用户"
"1002943","高","低","发展用户"
"1002992","高","低","发展用户"
"1003063","高","低","发展用户"
