"User_ID","R","F","消费时间间隔","消费频率"
"1014152","1","2","高","低"
"1014156","1","2","高","低"
"1014275","1","2","高","低"
"1014279","1","2","高","低"
"1014458","1","2","高","低"
"101457","1","2","高","低"
"10146","1","2","高","低"
"101474","1","2","高","低"
"1014896","1","2","高","低"
"1014912","1","2","高","低"
"1015045","1","2","高","低"
"1015090","1","2","高","低"
"1015403","1","2","高","低"
"1015458","1","2","高","低"
"1015472","1","2","高","低"
"1015600","1","2","高","低"
"1015602","1","2","高","低"
"1015870","1","2","高","低"
"1016342","1","2","高","低"
"1016512","1","2","高","低"
"101653","1","2","高","低"
"1016576","1","2","高","低"
"1016696","1","2","高","低"
"1016832","1","2","高","低"
"1017364","1","2","高","低"
"1017526","1","2","高","低"
"1017773","1","2","高","低"
"102126","1","2","高","低"
"102325","1","2","高","低"
"10257","1","2","高","低"
"102748","1","2","高","低"
"102750","1","2","高","低"
"102768","1","2","高","低"
"102981","1","2","高","低"
"103151","1","2","高","低"
"103170","1","2","高","低"
"103480","1","2","高","低"
"103756","1","2","高","低"
"103760","1","2","高","低"
"104165","1","2","高","低"
"104432","1","2","高","低"
"10458","1","2","高","低"
"104587","1","2","高","低"
"10465","1","2","高","低"
"104917","1","2","高","低"
"105060","1","2","高","低"
"105160","1","2","高","低"
"105297","1","2","高","低"
"105367","1","2","高","低"
"105413","1","2","高","低"
"105433","1","2","高","低"
"105542","1","2","高","低"
"105561","1","2","高","低"
"105920","1","2","高","低"
"106194","1","2","高","低"
"106416","1","2","高","低"
"10680","1","2","高","低"
"107029","1","2","高","低"
"107260","1","2","高","低"
"107427","1","2","高","低"
"107670","1","2","高","低"
"107707","1","2","高","低"
"108090","1","2","高","低"
"108305","1","2","高","低"
"10851","1","2","高","低"
"108546","1","2","高","低"
"108651","1","2","高","低"
"108703","1","2","高","低"
"108803","1","2","高","低"
"109022","1","2","高","低"
"109047","1","2","高","低"
"10905","1","2","高","低"
"109270","1","2","高","低"
"109350","1","2","高","低"
"109496","1","2","高","低"
"10969","1","2","高","低"
"109873","1","2","高","低"
"109911","1","2","高","低"
"110173","1","2","高","低"
"110381","1","2","高","低"
"110434","1","2","高","低"
"110499","1","2","高","低"
"110505","1","2","高","低"
"110531","1","2","高","低"
"110541","1","2","高","低"
"110635","1","2","高","低"
"110818","1","2","高","低"
"111727","1","2","高","低"
"11189","1","2","高","低"
"111933","1","2","高","低"
"111941","1","2","高","低"
"111978","1","2","高","低"
"11202","1","2","高","低"
"112117","1","2","高","低"
"112614","1","2","高","低"
"1000541","1","1","高","低"
"1000688","1","1","高","低"
"1000810","1","1","高","低"
"1000840","1","1","高","低"
"1000923","1","1","高","低"
"100103","1","1","高","低"
"1001228","1","1","高","低"
"1001313","1","1","高","低"
"1001557","1","1","高","低"
"1001591","1","1","高","低"
"1001697","1","1","高","低"
"100184","1","1","高","低"
"1001947","1","1","高","低"
"1002542","1","1","高","低"
"1002547","1","1","高","低"
"1002661","1","1","高","低"
"1002793","1","1","高","低"
"100285","1","1","高","低"
"1003052","1","1","高","低"
"1003057","1","1","高","低"
"100313","1","1","高","低"
"1003190","1","1","高","低"
"1003292","1","1","高","低"
"1003725","1","1","高","低"
"1003757","1","1","高","低"
"1003761","1","1","高","低"
"1003866","1","1","高","低"
"1003993","1","1","高","低"
"1004207","1","1","高","低"
"1004302","1","1","高","低"
"1004426","1","1","高","低"
"1004467","1","1","高","低"
"1004497","1","1","高","低"
"1004570","1","1","高","低"
"1004599","1","1","高","低"
"1004944","1","1","高","低"
"1005070","1","1","高","低"
"1005115","1","1","高","低"
"1005135","1","1","高","低"
"1005196","1","1","高","低"
"1005329","1","1","高","低"
"1005442","1","1","高","低"
"1005444","1","1","高","低"
"1005459","1","1","高","低"
"1005490","1","1","高","低"
"1005766","1","1","高","低"
"1005880","1","1","高","低"
"1006261","1","1","高","低"
"1006394","1","1","高","低"
"1006398","1","1","高","低"
"100641","1","1","高","低"
"1006585","1","1","高","低"
"1006817","1","1","高","低"
"1006870","1","1","高","低"
"1007077","1","1","高","低"
"1007202","1","1","高","低"
"1007222","1","1","高","低"
"1007250","1","1","高","低"
"1007275","1","1","高","低"
"1007506","1","1","高","低"
"10078","1","1","高","低"
"1007890","1","1","高","低"
"100800","1","1","高","低"
"1008008","1","1","高","低"
"1008151","1","1","高","低"
"1008253","1","1","高","低"
"1008257","1","1","高","低"
"1008302","1","1","高","低"
"1008349","1","1","高","低"
"1008392","1","1","高","低"
"1008590","1","1","高","低"
"1008615","1","1","高","低"
"1008757","1","1","高","低"
"1008777","1","1","高","低"
"1008793","1","1","高","低"
"1008963","1","1","高","低"
"1009420","1","1","高","低"
"1009465","1","1","高","低"
"1009950","1","1","高","低"
"1010177","1","1","高","低"
"1010306","1","1","高","低"
"1010330","1","1","高","低"
"1010456","1","1","高","低"
"1010508","1","1","高","低"
"1010564","1","1","高","低"
"1010612","1","1","高","低"
"1010658","1","1","高","低"
"1011030","1","1","高","低"
"1011100","1","1","高","低"
"101150","1","1","高","低"
"1011648","1","1","高","低"
"1011730","1","1","高","低"
"1011923","1","1","高","低"
"1011981","1","1","高","低"
"1012033","1","1","高","低"
"1012133","1","1","高","低"
"101217","1","1","高","低"
"1012208","1","1","高","低"
"1012403","1","1","高","低"
"1012472","1","1","高","低"
"1012553","1","1","高","低"
"1012621","1","1","高","低"
"1012894","1","1","高","低"
"1013124","1","1","高","低"
"101321","1","1","高","低"
"1013276","1","1","高","低"
"10135","1","1","高","低"
"1013619","1","1","高","低"
"1013649","1","1","高","低"
"1013920","1","1","高","低"
"101393","1","1","高","低"
"1014199","1","1","高","低"
"1014290","1","1","高","低"
"1014303","1","1","高","低"
"101434","1","1","高","低"
"1014626","1","1","高","低"
"1014786","1","1","高","低"
"10150","1","1","高","低"
"1015181","1","1","高","低"
"1015280","1","1","高","低"
"1015299","1","1","高","低"
"1015344","1","1","高","低"
"10156","1","1","高","低"
"1015986","1","1","高","低"
"101599","1","1","高","低"
"1016026","1","1","高","低"
"1016298","1","1","高","低"
"1016350","1","1","高","低"
"1016372","1","1","高","低"
"1016579","1","1","高","低"
"101661","1","1","高","低"
"1016721","1","1","高","低"
"1017368","1","1","高","低"
"1017417","1","1","高","低"
"1017427","1","1","高","低"
"1017469","1","1","高","低"
"1017562","1","1","高","低"
"101843","1","1","高","低"
"101861","1","1","高","低"
"101953","1","1","高","低"
"10206","1","1","高","低"
"102083","1","1","高","低"
"10234","1","1","高","低"
"10246","1","1","高","低"
"102508","1","1","高","低"
"102634","1","1","高","低"
"103388","1","1","高","低"
"103395","1","1","高","低"
"103425","1","1","高","低"
"10343","1","1","高","低"
"103834","1","1","高","低"
"103917","1","1","高","低"
"104325","1","1","高","低"
"104366","1","1","高","低"
"104521","1","1","高","低"
"104597","1","1","高","低"
"104622","1","1","高","低"
"104765","1","1","高","低"
"10485","1","1","高","低"
"104889","1","1","高","低"
"104997","1","1","高","低"
"105043","1","1","高","低"
"105128","1","1","高","低"
"105190","1","1","高","低"
"105236","1","1","高","低"
"105392","1","1","高","低"
"10542","1","1","高","低"
"105515","1","1","高","低"
"10571","1","1","高","低"
"105858","1","1","高","低"
"105951","1","1","高","低"
"106134","1","1","高","低"
"106303","1","1","高","低"
"10645","1","1","高","低"
"106501","1","1","高","低"
"106561","1","1","高","低"
"106757","1","1","高","低"
"106790","1","1","高","低"
"106935","1","1","高","低"
"10695","1","1","高","低"
"107169","1","1","高","低"
"107201","1","1","高","低"
"107702","1","1","高","低"
"107745","1","1","高","低"
"107848","1","1","高","低"
"107895","1","1","高","低"
"108111","1","1","高","低"
"108164","1","1","高","低"
"108348","1","1","高","低"
"109319","1","1","高","低"
"109570","1","1","高","低"
"109711","1","1","高","低"
"109736","1","1","高","低"
"1098","1","1","高","低"
"109855","1","1","高","低"
"109865","1","1","高","低"
"109926","1","1","高","低"
"109940","1","1","高","低"
"109943","1","1","高","低"
"110118","1","1","高","低"
"110176","1","1","高","低"
"110773","1","1","高","低"
"110926","1","1","高","低"
"111102","1","1","高","低"
"111132","1","1","高","低"
"111346","1","1","高","低"
"111541","1","1","高","低"
"111652","1","1","高","低"
"111823","1","1","高","低"
"111826","1","1","高","低"
"111828","1","1","高","低"
"111841","1","1","高","低"
"111952","1","1","高","低"
"11209","1","1","高","低"
"112141","1","1","高","低"
"112229","1","1","高","低"
"112279","1","1","高","低"
"112485","1","1","高","低"
"112541","1","1","高","低"
"112694","1","1","高","低"
"112732","1","1","高","低"
"112858","1","1","高","低"
"112921","1","1","高","低"
"113000","1","1","高","低"
"113053","1","1","高","低"
"11316","1","1","高","低"
"113521","1","1","高","低"
"113644","1","1","高","低"
"113762","1","1","高","低"
"113983","1","1","高","低"
"114040","1","1","高","低"
"114089","1","1","高","低"
"114341","1","1","高","低"
"114656","1","1","高","低"
"114690","1","1","高","低"
"114779","1","1","高","低"
"114832","1","1","高","低"
"114913","1","1","高","低"
"115222","1","1","高","低"
"115299","1","1","高","低"
"115350","1","1","高","低"
"115494","1","1","高","低"
"115594","1","1","高","低"
"115855","1","1","高","低"
"115873","1","1","高","低"
"11590","1","1","高","低"
"115920","1","1","高","低"
"116123","1","1","高","低"
"116151","1","1","高","低"
"116469","1","1","高","低"
"116712","1","1","高","低"
"116859","1","1","高","低"
"116897","1","1","高","低"
"116934","1","1","高","低"
"117067","1","1","高","低"
"117079","1","1","高","低"
"117285","1","1","高","低"
"117428","1","1","高","低"
"11744","1","1","高","低"
"117442","1","1","高","低"
"117473","1","1","高","低"
"117842","1","1","高","低"
"117921","1","1","高","低"
"118140","1","1","高","低"
"118187","1","1","高","低"
"11821","1","1","高","低"
"118494","1","1","高","低"
"118648","1","1","高","低"
"118661","1","1","高","低"
"118860","1","1","高","低"
"118891","1","1","高","低"
"118928","1","1","高","低"
"119305","1","1","高","低"
"119354","1","1","高","低"
"119390","1","1","高","低"
"119616","1","1","高","低"
"119628","1","1","高","低"
"119741","1","1","高","低"
"119862","1","1","高","低"
"119879","1","1","高","低"
"121117","1","1","高","低"
"121189","1","1","高","低"
"121337","1","1","高","低"
"121563","1","1","高","低"
"12163","1","1","高","低"
"121837","1","1","高","低"
"122276","1","1","高","低"
"122557","1","1","高","低"
"122574","1","1","高","低"
"122642","1","1","高","低"
"12268","1","1","高","低"
"122901","1","1","高","低"
"122985","1","1","高","低"
"123064","1","1","高","低"
"123118","1","1","高","低"
"123314","1","1","高","低"
"123565","1","1","高","低"
"123757","1","1","高","低"
"123898","1","1","高","低"
"123924","1","1","高","低"
"12394","1","1","高","低"
"123949","1","1","高","低"
"124052","1","1","高","低"
"124125","1","1","高","低"
"124129","1","1","高","低"
"124361","1","1","高","低"
"124437","1","1","高","低"
"124602","1","1","高","低"
"124610","1","1","高","低"
"124678","1","1","高","低"
"124759","1","1","高","低"
"124821","1","1","高","低"
"124922","1","1","高","低"
"125053","1","1","高","低"
"125153","1","1","高","低"
"125421","1","1","高","低"
"125490","1","1","高","低"
"125935","1","1","高","低"
"125956","1","1","高","低"
"126013","1","1","高","低"
"126793","1","1","高","低"
"126971","1","1","高","低"
"126999","1","1","高","低"
"127542","1","1","高","低"
"127672","1","1","高","低"
"127830","1","1","高","低"
"12795","1","1","高","低"
"128079","1","1","高","低"
"128099","1","1","高","低"
"128259","1","1","高","低"
"128360","1","1","高","低"
"128541","1","1","高","低"
"1249","2","26","低","高"
"128000","2","16","低","高"
"114467","2","14","低","高"
"116028","2","14","低","高"
"1007912","2","14","低","高"
"1000085","2","12","低","高"
"1002763","2","12","低","高"
"1007786","2","12","低","高"
"108259","2","12","低","高"
"1008230","2","11","低","高"
"101526","2","11","低","高"
"122413","2","11","低","高"
"123962","2","11","低","高"
"127015","2","11","低","高"
"1002228","2","10","低","高"
"1017105","2","10","低","高"
"1007181","2","9","低","高"
"108354","2","9","低","高"
"113372","2","9","低","高"
"114926","2","9","低","高"
"118982","2","9","低","高"
"112934","2","8","低","高"
"116941","2","8","低","高"
"118940","2","8","低","高"
"122393","2","8","低","高"
"126075","2","8","低","高"
"1000636","2","8","低","高"
"1006887","2","8","低","高"
"1009410","2","8","低","高"
"101188","2","8","低","高"
"1015099","2","8","低","高"
"1017030","2","8","低","高"
"1017822","2","8","低","高"
"10365","2","8","低","高"
"106603","2","8","低","高"
"108755","2","8","低","高"
"1001419","2","7","低","高"
"1001566","2","7","低","高"
"1002387","2","7","低","高"
"1006471","2","7","低","高"
"1010978","2","7","低","高"
"1016304","2","7","低","高"
"10170","2","7","低","高"
"104570","2","7","低","高"
"104733","2","7","低","高"
"106663","2","7","低","高"
"109684","2","7","低","高"
"110020","2","7","低","高"
"111095","2","7","低","高"
"117455","2","7","低","高"
"121575","2","7","低","高"
"122853","2","7","低","高"
"123194","2","7","低","高"
"124273","2","7","低","高"
"126979","2","7","低","高"
"127507","2","7","低","高"
"128073","2","7","低","高"
"112877","2","6","低","高"
"113512","2","6","低","高"
"113696","2","6","低","高"
"11393","2","6","低","高"
